/problem,/plan_properties/number_of_steps,/plan_properties/number_of_actions,/plan_properties/number_of_agents,/simulation/failed_actions,/simulation/failed_actions_cardinality,/cnf_model_details/failure_model,/cnf_model_details/conflict_model,/cnf_model_details/conflict_retries_model,/cnf_model_details/max_failures_restriction,/cnf/clauses_num,/cnf/variables_num,/execution_time/cnf_compilation_mils,/execution_time/final_var_state_calc_mils,/execution_time/sat_solving_mils/0,/execution_time/sat_solving_mils/1,/solution/number_of_solutions,/solution/solution_index,/solution/solution_cardinality,/execution_time/sat_solving_mils/2,/execution_time/sat_solving_mils/3,/execution_time/sat_solving_mils/4,/execution_time/out_of_memory,/execution_time/sat_solving_mils/5,/execution_time/sat_solving_mils/6,/execution_time/sat_solving_mils/7,/execution_time/sat_solving_mils/8,/execution_time/sat_solving_mils/9,/execution_time/sat_solving_mils/10,/execution_time/sat_solving_mils/11
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,34.0,10.0,7.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,26.0,6.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,33.0,13.0,9.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,25.0,6.0,15.0,1.0,0.0,2.0,12.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,35.0,13.0,9.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,35.0,11.0,9.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,34.0,11.0,8.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:15, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package5~s1=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,25.0,6.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:15, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package5~s1=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,10465.0,5652.0,118.0,34.0,11.0,8.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,30.0,6.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,29.0,6.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:15, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package5~s1=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,29.0,6.0,18.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:30, Agent:driver1,Action:DRIVE-TRUCK~driver1~s1~s3~truck3=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,32.0,7.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:27, Agent:driver1,Action:DRIVE-TRUCK~driver1~s9~s4~truck3=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,28.0,5.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:13, Agent:driver1,Action:DRIVE-TRUCK~driver1~s5~s4~truck3=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,29.0,5.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,25.0,6.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,25.0,6.0,17.0,1.0,0.0,2.0,10.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,25.0,7.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,28.0,6.0,18.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,34.0,11.0,6.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,26.0,6.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,34.0,10.0,7.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:15, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package5~s1=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,26.0,6.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:15, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package5~s1=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,24.0,6.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:15, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package5~s1=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,33.0,11.0,7.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:30, Agent:driver1,Action:DRIVE-TRUCK~driver1~s1~s3~truck3=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,26.0,7.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:30, Agent:driver1,Action:DRIVE-TRUCK~driver1~s1~s3~truck3=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,25.0,6.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:30, Agent:driver1,Action:DRIVE-TRUCK~driver1~s1~s3~truck3=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,34.0,11.0,8.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:27, Agent:driver1,Action:DRIVE-TRUCK~driver1~s9~s4~truck3=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,26.0,6.0,16.0,1.0,0.0,2.0,12.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:27, Agent:driver1,Action:DRIVE-TRUCK~driver1~s9~s4~truck3=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,26.0,7.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:27, Agent:driver1,Action:DRIVE-TRUCK~driver1~s9~s4~truck3=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,34.0,11.0,8.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:13, Agent:driver1,Action:DRIVE-TRUCK~driver1~s5~s4~truck3=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,26.0,7.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:13, Agent:driver1,Action:DRIVE-TRUCK~driver1~s5~s4~truck3=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,26.0,6.0,16.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:13, Agent:driver1,Action:DRIVE-TRUCK~driver1~s5~s4~truck3=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,34.0,11.0,9.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:20, Agent:driver1,Action:UNLOAD-TRUCK~driver1~truck3~package1~s0=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,31.0,6.0,19.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:20, Agent:driver1,Action:UNLOAD-TRUCK~driver1~truck3~package1~s0=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,26.0,6.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:20, Agent:driver1,Action:UNLOAD-TRUCK~driver1~truck3~package1~s0=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,25.0,40.0,18.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:20, Agent:driver1,Action:UNLOAD-TRUCK~driver1~truck3~package1~s0=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,35.0,11.0,8.0,1.0,0.0,1.0,,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:04, Agent:driver1,Action:WALK~driver1~s6~p6-8=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,10465.0,5652.0,118.0,32.0,6.0,16.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,27.0,8.0,20.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,25.0,6.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:15, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package5~s1=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,25.0,6.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:30, Agent:driver1,Action:DRIVE-TRUCK~driver1~s1~s3~truck3=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,25.0,6.0,14.0,1.0,0.0,2.0,10.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:27, Agent:driver1,Action:DRIVE-TRUCK~driver1~s9~s4~truck3=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,25.0,6.0,15.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:13, Agent:driver1,Action:DRIVE-TRUCK~driver1~s5~s4~truck3=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,25.0,6.0,14.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:00, Agent:driver1,Action:WALK~driver1~s9~p9-4=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:20, Agent:driver1,Action:UNLOAD-TRUCK~driver1~truck3~package1~s0=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,25.0,7.0,13.0,1.0,0.0,2.0,10.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:04, Agent:driver1,Action:WALK~driver1~s6~p6-8=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:06, Agent:driver1,Action:BOARD-TRUCK~driver1~truck3~s8=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,28.0,5.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:04, Agent:driver1,Action:WALK~driver1~s6~p6-8=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:26, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package3~s9=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,29.0,5.0,16.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:15, Agent:driver1,Action:LOAD-TRUCK~driver1~truck3~package5~s1=FAILED, Index:04, Agent:driver1,Action:WALK~driver1~s6~p6-8=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,29.0,5.0,16.0,1.0,0.0,2.0,11.0,,,,,,,,,,
"driverlog14.problem",31.0,34.0,2.0,"[Index:04, Agent:driver1,Action:WALK~driver1~s6~p6-8=FAILED, Index:00, Agent:driver2,Action:BOARD-TRUCK~driver2~truck1~s2=FAILED, Index:02, Agent:driver1,Action:WALK~driver1~s4~p4-6=FAILED, Index:01, Agent:driver1,Action:WALK~driver1~p9-4~s4=FAILED, Index:30, Agent:driver1,Action:DRIVE-TRUCK~driver1~s1~s3~truck3=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,10465.0,5652.0,118.0,29.0,6.0,17.0,1.0,0.0,2.0,11.0,,,,,,,,,,
